name,wgs_lat,wgs_lng,type_code,base_type,sub_type,category
魏公村北区社区妇女儿童维权工作站,39.954626231023,116.313217799014,"130403",政府机构及社会团体,社会团体,妇联
魏公村北区社区人民调解委员会,39.954626231023,116.313217799014,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
海淀区民办教育协会,39.9668828896181,116.299997709401,"130407",政府机构及社会团体,社会团体,行业协会
中共万泉庄南社区支部委员会,39.9641268993024,116.298898270304,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
国家饲料质量监督检验中心（北京）,39.961217986474,116.319490691574,"130505",政府机构及社会团体,公检法机构,公证鉴定机构
中国饲料经济专业委员会三农企业管理咨询中心,39.9612279534867,116.319507651386,"130101",政府机构及社会团体,政府机关,国家级机关及事业单位
中国饲料经济专业委员会秘书处,39.9612279534867,116.319507651386,"130101",政府机构及社会团体,政府机关,国家级机关及事业单位
海淀区特殊教育管理中心（旁门）,39.9655268539352,116.305113228688,"130104",政府机构及社会团体,政府机关,区县级政府及事业单位
海淀街道社区妇女儿童维权工作站（小南庄３０号院东）,39.9661426612413,116.297230320944,"130403",政府机构及社会团体,社会团体,妇联
魏公村北区来京人员和出租房屋服务站,39.954626231023,116.313217799014,"130506",政府机构及社会团体,公检法机构,社会治安机构
海淀区检察院举报站,39.962925926569,116.297148884425,"130502",政府机构及社会团体,公检法机构,检察院
小南庄社区居委会来京人员出租房屋服务站,39.9620055963026,116.300277753791,"130506",政府机构及社会团体,公检法机构,社会治安机构
中共厂洼社区支部委员会,39.9582146216169,116.298028743741,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
魏公村北区社会捐助工作站,39.954626231023,116.313217799014,"130408",政府机构及社会团体,社会团体,慈善机构
北京理工大学学生会,39.9566409914792,116.309578654515,"130400",政府机构及社会团体,社会团体,社会团体相关
中国电子学会生命电子学分会,39.9574480153785,116.312214694413,"130400",政府机构及社会团体,社会团体,社会团体相关
中国科协机关离退休干部办公室,39.9553108513843,116.318120578078,"130101",政府机构及社会团体,政府机关,国家级机关及事业单位
中国科协机关服务中心（中国科协综合业务楼）,39.9553108513843,116.318120578078,"130101",政府机构及社会团体,政府机关,国家级机关及事业单位
国际科学与和平周中国组委会,39.9553108513843,116.318120578078,"130400",政府机构及社会团体,社会团体,社会团体相关
中国科协学会管理服务中心,39.9553108513843,116.318120578078,"130400",政府机构及社会团体,社会团体,社会团体相关
中国国际科学和平促进会,39.9553108513843,116.318120578078,"130400",政府机构及社会团体,社会团体,社会团体相关
中国科协工程学会联合会,39.9553108513843,116.318120578078,"130400",政府机构及社会团体,社会团体,社会团体相关
中国科协咨询服务中心,39.9553108513843,116.318120578078,"130101",政府机构及社会团体,政府机关,国家级机关及事业单位
北京市海淀区水务局,39.9632200685609,116.298236702841,"130104",政府机构及社会团体,政府机关,区县级政府及事业单位
北京市环境保护宣传教育中心,39.9651627678838,116.300680536087,"130102",政府机构及社会团体,政府机关,省直辖市级政府及事业单位
中国妇幼保健协会,39.9647073045299,116.297475020856,"130407",政府机构及社会团体,社会团体,行业协会
友谊社区居委会,39.9652482605556,116.308712475004,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
北京理工大学社区来京人员和出租房屋服务站,39.96190963117,116.308584176768,"130506",政府机构及社会团体,公检法机构,社会治安机构
中监所社区来京人员和出租房屋服务站,39.9621424139179,116.319249129136,"130506",政府机构及社会团体,公检法机构,社会治安机构
中国宇航学会深空探测技术专业委员会,39.9612926915782,116.304743548768,"130407",政府机构及社会团体,社会团体,行业协会
北京理工大学社区劳动和社会保障工作部,39.96190963117,116.308584176768,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
小南庄社区残疾人协会,39.9620055963026,116.300277753791,"130404",政府机构及社会团体,社会团体,残联
中共中监所社区支部委员会,39.9621424139179,116.319249129136,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
中监所社区社会捐助工作站,39.9621424139179,116.319249129136,"130408",政府机构及社会团体,社会团体,慈善机构
中监所社区消费者维权工作站,39.9621424139179,116.319249129136,"130406",政府机构及社会团体,社会团体,消费者协会
中国高校金属切削研究会华北分会,39.9596484531101,116.314050289386,"130400",政府机构及社会团体,社会团体,社会团体相关
北京理工大学教职工代表大会,39.9593473884865,116.309307910111,"130400",政府机构及社会团体,社会团体,社会团体相关
中国教育工会北京理工大学委员会,39.9593473884865,116.309307910111,"130400",政府机构及社会团体,社会团体,社会团体相关
北京中关村高新技术企业协会,39.9595940044511,116.315862190174,"130407",政府机构及社会团体,社会团体,行业协会
双榆树街道办事处,39.9678745871948,116.317476464613,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
友谊社区居委会来京人员出租房屋服务站,39.9649769027298,116.308911073403,"130506",政府机构及社会团体,公检法机构,社会治安机构
中国国际人才交流协会,39.963784865308,116.31163020211,"130407",政府机构及社会团体,社会团体,行业协会
中共友谊社区委员会,39.9652482605556,116.308712475004,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
海淀街道社区妇女儿童维权工作站（友谊社区西南）,39.9649769027298,116.308911073403,"130403",政府机构及社会团体,社会团体,妇联
厂洼社区红十字会服务站,39.9585471888723,116.297687376362,"130405",政府机构及社会团体,社会团体,红十字会
三义庙社区来京人员出租房屋服务站,39.9628476192678,116.305850987309,"130506",政府机构及社会团体,公检法机构,社会治安机构
海淀区学生资助事务管理中心,39.9668828896181,116.299997709401,"130104",政府机构及社会团体,政府机关,区县级政府及事业单位
中国农业科学院交通安全委员会,39.9576795468423,116.319792445802,"130400",政府机构及社会团体,社会团体,社会团体相关
中监所社区居委会,39.9621424139179,116.319249129136,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
中监所社区劳动和社会保障工作站,39.9621424139179,116.319249129136,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
中监所社区妇女儿童维权工作站,39.9621424139179,116.319249129136,"130403",政府机构及社会团体,社会团体,妇联
中监所社区城管监察工作站,39.9621424139179,116.319249129136,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
北京七色光少儿电视发展促进会,39.9575178212182,116.301393036049,"130400",政府机构及社会团体,社会团体,社会团体相关
厂洼社区社会捐助工作站,39.9585471888723,116.297687376362,"130408",政府机构及社会团体,社会团体,慈善机构
中共小南庄社区委员会,39.9635860888705,116.301103867572,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
海淀街道社区义工分会,39.9666563665243,116.297981776458,"130400",政府机构及社会团体,社会团体,社会团体相关
中国科技期刊编辑学会,39.9553108513843,116.318120578078,"130400",政府机构及社会团体,社会团体,社会团体相关
中国科学技术发展基金会,39.9553108513843,116.318120578078,"130408",政府机构及社会团体,社会团体,慈善机构
小南庄社区居委会外来人口管理站,39.9620055963026,116.300277753791,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
厂洼第一社区居委会,39.9561173258716,116.301705567779,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
厂洼社区妇女之家,39.9585471888723,116.297687376362,"130403",政府机构及社会团体,社会团体,妇联
厂洼社区城管监察工作站,39.9585471888723,116.297687376362,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
中监所社区红十字会服务站,39.9621424139179,116.319249129136,"130405",政府机构及社会团体,社会团体,红十字会
海淀派出所三义庙社区警务工作站,39.9628476192678,116.305850987309,"130506",政府机构及社会团体,公检法机构,社会治安机构
海淀街道社区妇女儿童维权工作站（人民大学南路）,39.9641268993024,116.298898270304,"130403",政府机构及社会团体,社会团体,妇联
北京市海淀区教委会计核算中心,39.9668828896181,116.299997709401,"130104",政府机构及社会团体,政府机关,区县级政府及事业单位
中共海淀街道新区社区委员会,39.9661426612413,116.297230320944,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
海淀街道新区社区居委会,39.9661426612413,116.297230320944,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
友谊社区警务工作站,39.9652482605556,116.308712475004,"130506",政府机构及社会团体,公检法机构,社会治安机构
北京理工大学社区红十字会服务站,39.96190963117,116.308584176768,"130405",政府机构及社会团体,社会团体,红十字会
北京理工大学社区居委会,39.96190963117,116.308584176768,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
中共北京理工大学社区支部委员会,39.96190963117,116.308584176768,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
北京理工大学社区城管监察工作站,39.96190963117,116.308584176768,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
北京理工大学社区消费者维权工作站,39.96190963117,116.308584176768,"130406",政府机构及社会团体,社会团体,消费者协会
北京市环境保护局离退休干部服务中心,39.9651627678838,116.300680536087,"130102",政府机构及社会团体,政府机关,省直辖市级政府及事业单位
爱心家园,39.9677470573512,116.297549492568,"130408",政府机构及社会团体,社会团体,慈善机构
北京市海淀区人民检察院,39.962925926569,116.297148884425,"130502",政府机构及社会团体,公检法机构,检察院
海淀派出所小南庄社区警务工作站,39.9620055963026,116.300277753791,"130506",政府机构及社会团体,公检法机构,社会治安机构
海淀区人民政府水资源办公室,39.9632200685609,116.298236702841,"130104",政府机构及社会团体,政府机关,区县级政府及事业单位
万泉庄南社区居委会,39.9641268993024,116.298898270304,"130106",政府机构及社会团体,政府机关,乡镇以下级政府及事业单位
海淀街道新区社区残疾人协会,39.9661426612413,116.297230320944,"130404",政府机构及社会团体,社会团体,残联
澳大利亚联邦国际合作协会,39.9648175701339,116.317026877445,"130200",政府机构及社会团体,外国机构,外国机构相关
海淀街道友谊社区侨友之家,39.9649769027298,116.308911073403,"130400",政府机构及社会团体,社会团体,社会团体相关
北京理工大学社会治安综合治理委员会办公室,39.958818530925,116.30488655582,"130506",政府机构及社会团体,公检法机构,社会治安机构
北京理工大学保卫处（部）,39.958818530925,116.30488655582,"130506",政府机构及社会团体,公检法机构,社会治安机构
